"","gbifid_","family_","genus_","species_","infraspecificepithet_","taxonrank_","scientificname_","verbatimscientificname_","province_","count_","latitude_","longitude_","date_"
"1951",3028630367,"Halictidae","Sphecodes","Sphecodes sp.","","GENUS","Sphecodes Latreille, 1804","sphcodes ranunculi","Vt",NA,44.189759,-72.846458,2014-06-17
"1952",4501871730,"Megachilidae","Dianthidium","Dianthidium sp.","","UNRANKED","BOLD:ADP3548","BOLD:ADP3548","Arizona",NA,31.866,-109.383,2014-08-05
"1953",4501955766,"Apidae","Peponapis","Peponapis sp.","","GENUS","Peponapis Robertson, 1902","BOLD:AEM1898","Arizona",NA,32.078,-111.333,2014-08-07
"1954",4501955764,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","BOLD:AES2266","Arizona",NA,32.078,-111.333,2014-08-07
"1955",2465288679,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena aethiops","Colorado",NA,40.774917,-103.271583,2014-08-22
"1956",3090706890,"Megachilidae","Loyolanthidium","Loyolanthidium sp.","","GENUS","Loyolanthidium Urban, 2001","Loyolanthidium","Florida",NA,24.700059,-81.373735,2014-10-25
"1957",3947698301,"Andrenidae","Onagrandrena","Onagrandrena sp.","","GENUS","Onagrandrena Linsley & Macswain, 1956","Onagrandrena","California",NA,32.74975,-115.984626,2015-02-28
"1958",2251399994,"Megachilidae","Osmia","Osmia sp.","","UNRANKED","BOLD:AAE5477","BOLD:AAE5477","California",NA,33.948,-120.111,2015-03-21
"1959",3944911984,"Halictidae","Micralictoides","Micralictoides sp.","","GENUS","Micralictoides Timberlake, 1939","Micralictoides","California",NA,34.11,-117.71,2015-04-24
"1960",2242623440,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. A","California",1,34.407544,-119.847941,2015-05-01
"1961",2242624753,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. D","California",1,34.413329,-119.860972,2015-05-01
"1962",2242624638,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. E","California",1,34.469364,-119.712036,2015-05-03
"1963",2864430310,"Apidae","Epeolus","Epeolus sp.","","GENUS","Epeolus Latreille, 1802","Epeolus sp.","California",1,35.968,-166.931,2015-05-05
"1964",1449742967,"Megachilidae","Megachile","Megachile sp.","","GENUS","Megachile Latreille, 1802","Megachile Rotundata","Utah",NA,40.2021,-112.8633,2015-05-18
"1965",2242623887,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. C","California",1,34.408615,-119.848,2015-05-20
"1966",3067894305,"Halictidae","Seladonia","Seladonia sp.","","GENUS","Seladonia Robertson, 1918","Seladonia","California",NA,37.768578,-122.439563,2015-05-23
"1967",3902113338,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada erigeronis","New York",NA,40.642625,-73.968356,2015-06-07
"1968",1146105721,"Megachilidae","Osmia","Osmia sp.","","GENUS","Osmia Panzer, 1806","Osmia ssp.","Alaska",1,65.37669,-148.94533,2015-06-25
"1969",2633071688,"Apidae","Melissodes","Melissodes sp.","","UNRANKED","BOLD:ADO2747","BOLD:ADO2747","Minnesota",NA,45.2131,-93.2894,2015-07-01
"1970",4501794763,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena pectiphilus","Arizona",NA,32.65,-109.817,2015-07-22
"1971",2632931490,"Colletidae","Colletes","Colletes sp.","","UNRANKED","BOLD:ACZ9863","BOLD:ACZ9863","Colorado",NA,40.6882,-105.307,2015-07-28
"1972",3349365243,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. 1353","",NA,42.35,-83.86,2015-08-02
"1973",2274164919,"Melittidae","Melitta","Melitta sp.","","GENUS","Melitta Kirby, 1802","Melitta cucurbitae","Michigan",3,42.116706,-86.454189,2015-08-21
"1974",4038827263,"Apidae","Triepeolus","Triepeolus sp.","","UNRANKED","BOLD:ADM7168","BOLD:ADM7168","New Mexico",NA,31.95,-108.807,2015-08-26
"1975",2633061913,"Colletidae","Colletes","Colletes sp.","","UNRANKED","BOLD:AAI9255","BOLD:AAI9255","New Mexico",NA,31.5875,-108.869,2015-08-30
"1976",3028957220,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis Mellifera","Pennsylvania",NA,40.714508,-77.951752,2015-09-06
"1977",2429151615,"Apidae","Ceratina","Ceratina sp.","","GENUS","Ceratina Latreille, 1802","Ceralina","Virginia",NA,NA,NA,2015-10-05
"1978",4425097470,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum deludens","Texas",NA,NA,NA,2015-12-11
"1979",2013231675,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. J-A","California",1,34.41774,-119.86552,2016-03-08
"1980",2468728597,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. SB-2","California",1,34.41774,-119.86552,2016-04-11
"1981",2013231550,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. J","California",1,34.41774,-119.86552,2016-04-11
"1982",2242623040,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. G","California",1,34.418947,-119.879152,2016-04-14
"1983",1502550366,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (ruficornis group) fragariae","Maryland",NA,39.4727,-75.8033,2016-05-12
"1984",1456815429,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus interesting","Maryland",NA,38.2265,-75.7966,2016-05-12
"1985",2274118271,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada bidentata group","Pennsylvania",NA,40.8436,-78.1334,2016-05-24
"1986",2242624180,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. C","California",1,34.441666,-119.848335,2016-05-28
"1987",3028631449,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp","Vt",NA,44.476663,-73.056192,2016-05-30
"1988",2242623901,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. ME","California",1,34.408615,-119.848,2016-06-01
"1989",4424120301,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum helianthi","California",NA,34.23806,-118.692608,2016-06-07
"1990",2459050610,"Halictidae","Leuconomia","Leuconomia sp.","","GENUS","Leuconomia Pauly, 1980","Leuconomia","Maryland",NA,39.5035,-77.3245,2016-06-09
"1991",2303094590,"Halictidae","Sphecodes","Sphecodes sp.","","GENUS","Sphecodes Latreille, 1804","Sphecodes ssp.","Alaska",1,67.0866,-150.4988,2016-06-09
"1992",3911984303,"Megachilidae","Xanthosarus","Xanthosarus sp.","","GENUS","Xanthosarus Robertson, 1903","Xanthosarus","New York",NA,42.447772,-76.477783,2016-06-10
"1993",4038727360,"Halictidae","Lasioglossum","Lasioglossum sp.","","UNRANKED","BOLD:AAC1030","BOLD:AAC1030","California",NA,38.5423,-121.885,2016-06-29
"1994",3818002893,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita sp. UAIC 1052943","",NA,32.19,-110.99,2016-07-09
"1995",2013228672,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. B","California",1,34.420506,-119.87756,2016-07-15
"1996",3858236321,"Apidae","Heliophila","Heliophila sp.","","GENUS","Heliophila Klug, 1807","Heliophila","New Mexico",NA,32.405022,-106.829788,2016-07-24
"1997",2459028601,"Megachilidae","Coelioxys","Coelioxys sp.","","GENUS","Coelioxys Latreille, 1809","Coelioxys slossoni_arenicola","Texas",NA,29.6319,-94.176,2016-07-25
"1998",3807179695,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum nyphaearum","Pennsylvania",NA,40.704695,-77.973351,2016-08-04
"1999",2459033241,"Apidae","Melissodes","Melissodes sp.","","GENUS","Melissodes Latreille, 1829","Melissodes interesting","Maryland",NA,39.4773,-77.3974,2016-08-10
"2000",2274115142,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena truncatum","Pennsylvania",NA,40.8583,-78.152,2016-08-15
"2001",3053575301,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. TX-14","Texas",NA,29.372,-100.775,2016-08-17
"2002",3053575402,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. TX-3","Texas",NA,29.372,-100.775,2016-08-17
"2003",3750967490,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. TX-16","Texas",NA,29.372,-100.775,2016-08-17
"2004",2459043113,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita interesting","Georgia",NA,31.39,-81.2651,2016-08-22
"2005",3349330765,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. 4266","",NA,42.57,-84.39,2016-08-26
"2006",4501959763,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","BOLD:AEM4413","Arizona",NA,32.126,-109.514,2016-10-10
"2007",4501791730,"Apidae","Svastra","Svastra sp.","","GENUS","Svastra Holmberg, 1884","BOLD:AEL7900","Arizona",NA,32.126,-109.514,2016-10-10
"2008",4501871731,"Apidae","Svastra","Svastra sp.","","GENUS","Svastra Holmberg, 1884","BOLD:AEM1264","Arizona",NA,32.217,-109.782,2016-10-10
"2009",4501875726,"Apidae","Eucera","Eucera sp.","","UNRANKED","BOLD:AAG3928","BOLD:AAG3928","Arizona",NA,32.126,-109.514,2016-10-10
"2010",4501873719,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","BOLD:AEM2742","Arizona",NA,32.126,-109.514,2016-10-10
"2011",3818018819,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita sp. UAIC 1052945","",NA,32.19,-110.99,2016-10-14
"2012",4502027760,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","BOLD:ADZ5502","Arizona",NA,32.126,-109.514,2016-10-17
"2013",4023760096,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes interesting","Maryland",NA,38.9952,-76.9433,2016-10-20
"2014",2459038088,"Megachilidae","Coelioxys","Coelioxys sp.","","GENUS","Coelioxys Latreille, 1809","Coelioxys slossoni_slossoni","Florida",NA,26.2879,-81.8309,2016-11-07
"2015",3442512545,"Apidae","Exomalopsis","Exomalopsis sp.","","UNRANKED","BOLD:AAD9549","BOLD:AAD9549","Arizona",NA,32.194,-110.99,2016-11-27
"2016",3351489250,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-267","",NA,34.28,-119.23,2016-11-29
"2017",3349042212,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-266","",NA,34.28,-119.23,2016-11-29
"2018",3351542218,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-270","",NA,34.28,-119.23,2016-11-29
"2019",3351770019,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-269","",NA,34.28,-119.23,2016-11-29
"2020",3351579019,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-278","",NA,34.28,-119.23,2016-11-30
"2021",3351609254,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-274","",NA,34.28,-119.23,2016-11-30
"2022",3349146965,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-277","",NA,34.28,-119.23,2016-11-30
"2023",3351565344,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-276","",NA,34.28,-119.23,2016-11-30
"2024",3351638010,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-253","",NA,34.3,-119.2,2016-12-03
"2025",3351660254,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. BT-252","",NA,34.34,-119.41,2016-12-04
"2026",4439387860,"Megachilidae","Megachile","Megachile sp.","","GENUS","Megachile Latreille, 1802","Megachile pruina||''||Smith","Florida",1,26.8287,-80.0385,2017-01-26
"2027",3070253093,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Xeralictoides Stage, 1981","Xeralictoides","California",NA,33.614014,-116.008151,2017-03-10
"2028",3921082356,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum n. sp.","Arizona",NA,33.46963,-111.61711,2017-03-20
"2029",3948298305,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp.217","Arizona",NA,33.35168,-112.1023,2017-03-22
"2030",3818426948,"Apidae","Anthophora","Anthophora sp.","","GENUS","Anthophora Latreille, 1803","Anthophora sp. UAIC 1052932","",NA,32.19,-110.99,2017-03-22
"2031",3948297303,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp.223","Arizona",NA,33.3617,-112.3414,2017-03-29
"2032",3020151386,"Megachilidae","Osmia","Osmia sp.","","GENUS","Osmia Panzer, 1806","Osmia¬† pumila","Alabama",NA,34.6472,-86.6205,2017-04-02
"2033",3818424057,"Apidae","Anthophora","Anthophora sp.","","GENUS","Anthophora Latreille, 1803","Anthophora sp. UAIC 1052933","",NA,32.19,-110.99,2017-04-05
"2034",2633691730,"Apidae","Nomada","Nomada sp.","","UNRANKED","BOLD:ADO6894","BOLD:ADO6894","Minnesota",NA,45.121,-92.751,2017-04-17
"2035",2456344054,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. I","California",1,34.408097,-119.847312,2017-05-09
"2036",3750568737,"Megachilidae","Lithurgopsis","Lithurgopsis sp.","","GENUS","Lithurgopsis Fox, 1902","Lithurgopsis","Utah",NA,40.762982,-111.827812,2017-06-02
"2037",2517936253,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. SB-C","California",1,34.40899,-119.847586,2017-06-05
"2038",2633669761,"Halictidae","Lasioglossum","Lasioglossum sp.","","UNRANKED","BOLD:ADO6075","BOLD:ADO6075","Minnesota",NA,45.7356,-95.7054,2017-06-06
"2039",2805270282,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum sp. TX-24","Texas",NA,30.09346,-97.16982,2017-06-15
"2040",3109045305,"Halictidae","Sphecodogastra","Sphecodogastra sp.","","GENUS","Sphecodogastra Ashmead, 1899","Sphecodogastra","Colorado",NA,38.947942,-104.886526,2017-06-16
"2041",3067689408,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena passiflorae","Mississippi",NA,33.735308,-90.732413,2017-06-17
"2042",3859960325,"Colletidae","Prosopis","Prosopis sp.","","GENUS","Prosopis Fabricius, 1804","Prosopis","Maryland",NA,39.031992,-76.239583,2017-06-25
"2043",3904004551,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus spec.","United States - Wyoming (WY)",1,43.749734,-110.74337,2017-06-29
"2044",2633517727,"Apidae","Melissodes","Melissodes sp.","","UNRANKED","BOLD:AEI4470","BOLD:AEI4470","Minnesota",NA,45.272,-96.0645,2017-07-27
"2045",4501793775,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","BOLD:AET0214","Arizona",NA,32.126,-109.514,2017-08-01
"2046",4501870758,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","BOLD:AEL7822","Arizona",NA,32.126,-109.514,2017-08-01
"2047",2633063781,"Apidae","Melissodes","Melissodes sp.","","UNRANKED","BOLD:AEI4468","BOLD:AEI4468","Minnesota",NA,46.7447,-96.4675,2017-08-07
"2048",4038812641,"Apidae","Neolarra","Neolarra sp.","","UNRANKED","BOLD:AEU5289","BOLD:AEU5289","Arizona",NA,32.194,-110.99,2017-08-24
"2049",3441435558,"Apidae","Triepeolus","Triepeolus sp.","","UNRANKED","BOLD:AEI5512","BOLD:AEI5512","Arizona",NA,32.194,-110.99,2017-09-07
"2050",2013227034,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. L","California",1,34.4081,-119.8475,2017-09-13
"2051",4039052675,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","BOLD:ABZ6957","Arizona",NA,32.194,-110.99,2017-09-19
"2052",2251222272,"Apidae","Melissodes","Melissodes sp.","","UNRANKED","BOLD:AEJ4514","BOLD:AEJ4514","Arizona",NA,32.1938,-110.99,2017-09-21
"2053",3028964598,"Halictidae","Paroxystoglossa","Paroxystoglossa sp.","","GENUS","Paroxystoglossa Moure, 1940","Paroxystoglossa mourella","Pennsylvania",1,40.8,-77.86,2017-09-27
"2054",3349031440,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus sp. StKate18-TP3","",NA,44.95,-93.22,2017-10-01
"2055",3349143164,"Apidae","Apis","Apis sp.","","GENUS","Apis Linnaeus, 1758","Apis sp. StKate18-TP5","",NA,44.95,-93.22,2017-10-01
"2056",3349082037,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus sp. StKate18-TA3(B)","",NA,44.95,-93.22,2017-10-01
"2057",3351618207,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus sp. StKate18-WP2","",NA,44.95,-93.22,2017-10-01
"2058",3349137296,"Apidae","Bombus","Bombus sp.","","GENUS","Bombus Latreille, 1802","Bombus sp. StKate18-WP4","",NA,44.95,-93.22,2017-10-01
"2059",3441434557,"Colletidae","Colletes","Colletes sp.","","UNRANKED","BOLD:ACZ8633","BOLD:ACZ8633","Arizona",NA,32.194,-110.99,2017-11-01
"2060",2836722367,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) spec.","United States - California (CA)",1,34.187884,-118.139172,2017-12-13
"2061",4038806313,"Halictidae","Lasioglossum","Lasioglossum sp.","","UNRANKED","BOLD:AEC8768","BOLD:AEC8768","California",NA,34.1767,-118.461,2018-04-11
"2062",4418872310,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","lasioglossum helianthi","California",NA,34.0613,-118.87812,2018-04-12
"2063",2242623651,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita sp. B","California",1,35.5396,-127.0807,2018-04-14
"2064",3818453024,"Apidae","Diadasia","Diadasia sp.","","GENUS","Diadasia Patton, 1879","Diadasia sp. UAIC 1052902","",NA,32.19,-110.99,2018-04-18
"2065",2603226145,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada bidentate, not maculata","Vermont",NA,44.619908,-73.213878,2018-05-09
"2066",3778532956,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. nov. #3","Alaska",1,61.92038,-145.29653,2018-05-16
"2067",2633518670,"Andrenidae","Andrena","Andrena sp.","","UNRANKED","BOLD:AEA2573","BOLD:AEA2573","Minnesota",NA,45.1545,-96.0086,2018-05-31
"2068",2242624824,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. A","California",1,34.47088,-119.686467,2018-06-06
"2069",3778532559,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. nov. #4","Alaska",1,61.92038,-145.29653,2018-06-13
"2070",3818435894,"Apidae","Anthophorula","Anthophorula sp.","","GENUS","Anthophorula Cockerell, 1897","Anthophorula sp. UAIC 1052929","",NA,32.19,-110.99,2018-06-28
"2071",4023796473,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum abanci-sendout","New Jersey",NA,39.7292,-74.4489,2018-07-08
"2072",3109054312,"Megachilidae","Cyrtocoelioxys","Cyrtocoelioxys sp.","","GENUS","Cyrtocoelioxys Mitchell, 1973","Cyrtocoelioxys","Colorado",NA,37.954401,-105.660834,2018-07-18
"2073",3020155567,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon¬† virescens","Alabama",NA,34.6645,-86.6822,2018-07-19
"2074",3818421873,"Apidae","Anthophorula","Anthophorula sp.","","GENUS","Anthophorula Cockerell, 1897","Anthophorula sp. UAIC 1052928","",NA,32.19,-110.99,2018-07-26
"2075",3818008990,"Megachilidae","Ashmeadiella","Ashmeadiella sp.","","GENUS","Ashmeadiella Cockerell, 1897","Ashmeadiella sp. UAIC 1052927","",NA,32.19,-110.99,2018-07-26
"2076",3817999973,"Apidae","Eucera","Eucera sp.","","GENUS","Eucera Scopoli, 1770","Eucera michelbacherorum","",NA,32.19,-110.99,2018-07-26
"2077",2251222400,"Apidae","Peponapis","Peponapis sp.","","GENUS","Peponapis Robertson, 1902","BOLD:AAI3870","Arizona",NA,32.1938,-110.99,2018-07-26
"2078",3455220322,"Halictidae","Acunomia","Acunomia sp.","","GENUS","Acunomia Cockerell, 1930","Acunomia","New Mexico",NA,32.795326,-108.182729,2018-08-05
"2079",2592533407,"Andrenidae","Heterosarus","Heterosarus sp.","","GENUS","Heterosarus Robertson, 1918","Heterosarus","Arizona",NA,35.3322,-111.6561,2018-08-06
"2080",2562620501,"Megachilidae","Anthidiellum","Anthidiellum sp.","","GENUS","Anthidiellum Cockerell, 1904","Anthidiellum sp.","Wyoming",NA,44.048933,-110.688764,2018-08-08
"2081",2562637502,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon texansis","Wyoming",NA,44.051822,-110.694275,2018-08-08
"2082",2562634494,"Megachilidae","Osmia","Osmia sp.","","GENUS","Osmia Panzer, 1806","Undetermined","Wyoming",NA,44.048933,-110.688764,2018-08-08
